line,day,defect_rate,downtime,batches,mean_defect,std_defect,ucl,lcl,spc_breach
Line_A,25,0.029940769230769233,878.31,65,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,26,0.0313922077922078,916.05,77,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,27,0.03484954545454545,804.77,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,28,0.03307426666666667,949.38,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,29,0.027783018867924527,793.49,53,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,30,0.029599428571428568,750.62,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,31,0.03101,840.87,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,32,0.02808491525423729,757.63,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,33,0.030498285714285714,793.76,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,34,0.03153597014925373,728.0,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,35,0.035755967741935485,651.72,62,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,36,0.031319516129032256,730.72,62,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,37,0.0363948,1008.47,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,38,0.031590338983050845,811.49,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,39,0.02991688524590164,663.59,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,40,0.03339714285714286,810.52,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,41,0.03450109589041096,978.13,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,42,0.02896808219178082,983.1,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,43,0.03187492753623188,866.91,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,44,0.032414,883.51,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,45,0.030931964285714285,635.14,56,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,46,0.03019589285714286,697.98,56,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,47,0.030196499999999998,1095.14,80,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,48,0.0319712987012987,977.17,77,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,49,0.034645333333333334,736.26,60,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,50,0.033248714285714284,1005.22,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,51,0.03588092307692308,834.2,65,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,52,0.0310356,852.95,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,53,0.03306848484848485,788.83,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,54,0.0326936,1021.0799999999999,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,55,0.03080666666666667,841.42,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,56,0.03424205479452055,867.46,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,57,0.033073424657534246,959.79,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,58,0.03453950819672131,690.37,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,59,0.03399673913043478,600.37,46,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,60,0.036926393442622954,893.75,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,61,0.03450140625,797.53,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,62,0.03149826086956522,856.85,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,63,0.03564017543859649,776.56,57,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,64,0.030419382716049385,1018.43,81,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,65,0.03356072463768116,786.29,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,66,0.03083539682539683,609.42,63,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,67,0.03127179104477612,672.64,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,68,0.02984635135135135,864.55,74,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,69,0.030328059701492535,837.02,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,70,0.02963193548387097,671.78,62,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,71,0.03347986111111111,808.28,72,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,72,0.03134923076923077,770.08,65,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,73,0.03165608108108108,869.42,74,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,74,0.02958157142857143,907.82,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,75,0.03334983606557377,667.67,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,76,0.031208333333333338,791.73,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,77,0.036187826086956525,841.09,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,78,0.030321111111111108,785.01,63,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,79,0.03476179104477612,807.87,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,80,0.03340229508196721,746.25,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,81,0.030923870967741934,758.94,62,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,82,0.03627931506849315,962.9,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,83,0.027051940298507465,779.52,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,84,0.031828088235294115,766.14,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,85,0.03494710144927536,777.76,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,86,0.032682881355932204,776.95,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,87,0.036015409836065576,787.17,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,88,0.035830877192982453,692.01,57,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,89,0.03223059701492537,741.52,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,90,0.0350159375,801.32,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,91,0.0335475,726.09,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,92,0.03212662162162162,934.23,74,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,93,0.03802853333333333,921.77,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,94,0.0357048275862069,679.97,58,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,95,0.03627193548387097,836.08,62,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,96,0.03312890625,745.08,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,97,0.02888683333333333,695.68,60,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,98,0.032869466666666666,1062.42,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,99,0.03564417910447761,800.95,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,100,0.03004621212121212,789.05,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,101,0.03431897435897436,882.68,78,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,102,0.03310279411764706,1094.0,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,103,0.03374153846153846,854.16,65,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,104,0.032077441860465114,1005.86,86,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,105,0.03430635135135136,974.97,74,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,106,0.032227288135593224,757.72,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,107,0.0346926582278481,1045.48,79,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,108,0.029500597014925373,754.55,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,109,0.03266890410958904,1011.1,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,110,0.03219440677966102,651.18,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,111,0.028852372881355934,763.5600000000001,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,112,0.03726539682539682,842.87,63,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,113,0.02864074074074074,492.46,54,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,114,0.027136142857142855,855.76,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,115,0.03453283333333333,779.79,60,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,116,0.03312245901639344,815.67,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,117,0.03179530303030303,878.42,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,118,0.02905657534246575,699.39,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,119,0.03441954545454545,873.15,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,120,0.032424117647058825,913.05,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,121,0.03153969696969697,906.93,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,122,0.030667910447761192,756.63,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,123,0.03371939393939394,913.67,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,124,0.03177535714285714,721.24,56,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,125,0.03282271428571429,917.3100000000001,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,126,0.02611190476190476,626.89,63,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,127,0.028545810810810812,832.51,74,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,128,0.03556234375,858.47,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,129,0.03235683333333333,733.35,60,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,130,0.032085810810810814,731.15,74,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,131,0.032573650793650794,891.3100000000001,63,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,132,0.03505289855072464,796.96,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,133,0.033524,885.4,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,134,0.030468717948717947,843.5,78,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,135,0.031646,1121.45,85,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,136,0.03327054794520548,968.78,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,137,0.033876491228070175,682.12,57,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,138,0.03196243243243243,974.36,74,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,139,0.03572380281690141,800.71,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,140,0.032064722222222224,904.88,72,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,141,0.03316485294117647,976.9399999999999,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,142,0.032585588235294116,724.8199999999999,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,143,0.03267693333333333,869.47,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,144,0.03160605633802817,804.31,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,145,0.03219754098360656,744.3100000000001,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,146,0.03411450704225352,838.7,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,147,0.031474084507042255,930.89,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,148,0.03494916666666667,845.03,72,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,149,0.0313216393442623,836.18,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,150,0.034608507462686566,889.88,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,151,0.0345865,812.3199999999999,60,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,152,0.036340972222222226,949.32,72,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,153,0.03146089285714286,635.63,56,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,154,0.030976338028169015,825.14,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,155,0.03310815384615384,816.59,65,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,156,0.03817294117647058,891.03,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,157,0.029797536231884057,754.6,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,158,0.03747814285714286,846.67,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,159,0.0327706779661017,716.6,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,160,0.03382913043478261,861.75,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,161,0.03410642857142857,849.13,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,162,0.027711408450704227,785.91,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,163,0.032610625,672.45,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,164,0.03480859375,784.24,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,165,0.031026901408450706,943.46,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,166,0.033481016949152544,717.7,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,167,0.035996056338028166,989.83,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,168,0.03125279411764706,674.77,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,169,0.03535692307692308,1026.4,65,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,170,0.03188454545454545,604.76,55,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,171,0.034004375,701.83,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,172,0.029981447368421052,868.09,76,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,173,0.036587966101694916,818.86,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,174,0.03309403225806452,707.51,62,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,175,0.028901269841269842,726.83,63,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,176,0.033175076923076925,855.27,65,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,177,0.03359876712328767,908.86,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,178,0.035951044776119406,824.01,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,179,0.034258985507246376,801.86,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,180,0.0284775,806.39,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,181,0.033152297297297295,940.15,74,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,182,0.034751285714285714,917.39,70,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,183,0.03460086956521739,958.45,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,184,0.03016095890410959,907.11,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,185,0.03767691176470588,733.27,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,186,0.035316307692307695,874.96,65,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,187,0.02910793650793651,724.06,63,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,188,0.02566671641791045,671.25,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,189,0.02974823529411765,861.04,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,190,0.03481671875,793.58,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,191,0.0369336231884058,919.7,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,192,0.031955166666666666,652.52,60,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,193,0.029138688524590166,892.0,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,194,0.03211073529411765,758.48,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,195,0.02954724637681159,774.38,69,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,196,0.03055484375,729.74,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,197,0.03246098591549296,782.06,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,198,0.03533774647887324,881.5,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,199,0.03706617647058824,817.49,68,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,200,0.03351013698630137,719.98,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,201,0.03166234375,710.96,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,202,0.027373076923076924,629.6800000000001,52,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,203,0.03212672131147541,697.18,61,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,204,0.03018014925373134,752.94,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,205,0.03532378787878788,894.78,66,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,206,0.03179645569620253,1030.06,79,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,207,0.02855982142857143,758.16,56,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,208,0.03284484375,713.23,64,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,209,0.03513464788732394,1004.76,71,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,210,0.03178205479452055,904.8,73,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,211,0.029989358974358976,1092.56,78,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,212,0.034942,672.73,55,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,213,0.03399090909090909,961.5699999999999,77,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,214,0.03309474576271187,776.05,59,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,215,0.03183146666666667,818.23,75,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,216,0.02857044776119403,860.15,67,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_A,217,0.0288721875,340.02000000000004,32,0.0325923578045239,0.002447983867589805,0.03993630940729331,0.025248406201754486,False
Line_B,1,0.043223833333333336,857.38,60,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,2,0.04166040816326531,495.54,49,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,3,0.04630671875,812.75,64,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,4,0.042305636363636365,718.36,55,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,5,0.04554466666666667,794.98,60,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,6,0.05304383333333333,786.52,60,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,7,0.0500935,707.67,60,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,8,0.04696288461538462,734.35,52,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,9,0.044215625,639.05,64,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,10,0.044703064516129036,795.18,62,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,11,0.04505058823529412,645.11,51,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,12,0.04402916666666667,769.99,60,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,13,0.048492380952380953,533.39,42,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,14,0.04503526315789473,800.5699999999999,57,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
Line_B,15,0.051146885245901635,828.43,61,0.044788175560348746,0.00281616706978137,0.053236676769692855,0.03633967435100464,False
